dataset,model,seed,init-lr,dropout,layer-sizes,batch-size,max-attempt-count,max-attempt-filter,onehot-input,output-per-skill,n-heads,acc,auc,prec,recall,f1,mcc,rmse,aic,aicc,bic,log-loss
Statics,DKVMN-Paper,42,1e 3,0.2,50_50_20_100,32,200,split,true,,,0.803/0.017,0.809/0.014,0.825/0.017,0.943/0.011,0.88/0.013,0.364/0.033,0.37/0.013,,,,0.425/0.026
Statics,DKVMN-Paper,42,1e 2,0.2,100_50_20_50,32,200,split,,,,0.802/0.016,0.803/0.014,0.824/0.015,0.943/0.011,0.879/0.013,0.357/0.029,0.372/0.013,,,,0.429/0.026
Statics,DKVMN-Paper,42,1e 2,0.2,100_20_20_50,32,200,split,,,,0.803/0.017,0.805/0.014,0.825/0.016,0.942/0.011,0.88/0.013,0.363/0.031,0.371/0.013,,,,0.428/0.026
Statics,DKVMN-Paper,13,1e 3,0.2,50_50_20_50,32,200,split,,,,0.802/0.016,0.807/0.013,0.826/0.015,0.94/0.011,0.879/0.013,0.361/0.03,0.371/0.013,,,,0.426/0.026
Statics,DKVMN-Paper,42,1e 3,0.2,100_50_50_1,32,200,split,,true,,0.801/0.016,0.807/0.014,0.824/0.015,0.941/0.015,0.879/0.013,0.355/0.037,0.372/0.013,,,,0.428/0.026
Statics,DKVMN-Paper,42,1e 3,0.2,50_50_50_100,32,200,split,,,,0.803/0.017,0.807/0.014,0.825/0.015,0.943/0.013,0.88/0.013,0.361/0.03,0.371/0.013,,,,0.426/0.026
Statics,DKVMN-Paper,13,1e 2,0.2,50_50_20_50,32,200,split,,,,0.802/0.016,0.808/0.013,0.827/0.016,0.937/0.011,0.879/0.013,0.365/0.026,0.371/0.013,,,,0.426/0.025
Statics,DKVMN-Paper,13,1e 3,0.2,100_20_50_100,32,200,split,true,,,0.802/0.017,0.806/0.014,0.822/0.014,0.945/0.014,0.879/0.014,0.355/0.03,0.371/0.013,,,,0.427/0.026
Statics,DKVMN-Paper,42,1e 3,0.2,100_50_20_50,32,200,split,true,,,0.803/0.017,0.806/0.014,0.824/0.017,0.945/0.01,0.88/0.013,0.36/0.034,0.371/0.013,,,,0.427/0.026
Statics,DKVMN-Paper,42,1e 2,0.2,50_20_50_100,32,200,split,true,,,0.803/0.016,0.809/0.014,0.828/0.016,0.936/0.012,0.879/0.013,0.368/0.033,0.37/0.014,,,,0.425/0.027
Statics,DKVMN-Paper,13,1e 2,0.2,50_50_50_50,32,200,split,true,,,0.803/0.017,0.81/0.014,0.827/0.015,0.938/0.012,0.879/0.014,0.366/0.031,0.37/0.014,,,,0.424/0.027
Statics,DKVMN-Paper,13,1e 3,0.2,50_50_20_50,32,200,split,true,,,0.802/0.016,0.809/0.014,0.823/0.014,0.944/0.013,0.88/0.013,0.358/0.031,0.37/0.013,,,,0.425/0.026
Statics,DKVMN-Paper,13,1e 3,0.2,100_20_50_1,32,200,split,true,true,,0.8/0.015,0.805/0.013,0.823/0.016,0.942/0.015,0.878/0.012,0.35/0.036,0.372/0.013,,,,0.429/0.025
Statics,DKVMN-Paper,13,1e 2,0.2,100_20_20_50,32,200,split,true,,,0.802/0.017,0.806/0.014,0.826/0.014,0.94/0.015,0.879/0.014,0.361/0.033,0.371/0.013,,,,0.427/0.026
Statics,DKVMN-Paper,42,1e 2,0.2,100_50_50_1,32,200,split,true,true,,0.802/0.017,0.809/0.014,0.828/0.018,0.937/0.011,0.879/0.013,0.367/0.029,0.37/0.014,,,,0.425/0.027
Statics,DKVMN-Paper,13,1e 3,0.2,50_20_50_50,32,200,split,,,,0.802/0.017,0.808/0.013,0.825/0.015,0.942/0.011,0.879/0.013,0.36/0.03,0.371/0.013,,,,0.425/0.026
Statics,DKVMN-Paper,13,1e 2,0.2,100_20_20_100,32,200,split,true,,,0.802/0.016,0.807/0.014,0.823/0.015,0.944/0.015,0.88/0.013,0.357/0.037,0.371/0.013,,,,0.427/0.026
Statics,DKVMN-Paper,13,1e 2,0.2,50_20_20_1,32,200,split,,true,,0.801/0.016,0.809/0.013,0.83/0.015,0.931/0.015,0.878/0.013,0.368/0.03,0.371/0.013,,,,0.427/0.025
Statics,DKVMN-Paper,13,1e 2,0.2,50_50_50_100,32,200,split,,,,0.801/0.018,0.807/0.014,0.829/0.015,0.933/0.015,0.878/0.014,0.365/0.028,0.371/0.014,,,,0.427/0.028
Statics,DKVMN-Paper,42,1e 2,0.2,50_20_50_50,32,200,split,true,,,0.803/0.016,0.809/0.014,0.827/0.016,0.939/0.011,0.88/0.013,0.368/0.029,0.37/0.013,,,,0.424/0.027
Statics,DKVMN-Paper,42,1e 2,0.2,100_50_20_50,32,200,split,true,,,0.802/0.016,0.806/0.014,0.826/0.016,0.94/0.012,0.879/0.013,0.362/0.036,0.371/0.013,,,,0.427/0.027
Statics,DKVMN-Paper,13,1e 3,0.2,100_20_20_1,32,200,split,,true,,0.801/0.015,0.806/0.012,0.826/0.016,0.937/0.016,0.878/0.013,0.359/0.032,0.372/0.012,,,,0.429/0.025
Statics,DKVMN-Paper,42,1e 2,0.2,50_50_20_100,32,200,split,,,,0.802/0.017,0.807/0.014,0.826/0.017,0.94/0.009,0.879/0.013,0.362/0.029,0.371/0.013,,,,0.426/0.026
Statics,DKVMN-Paper,13,1e 3,0.2,50_20_20_50,32,200,split,true,,,0.802/0.016,0.809/0.014,0.823/0.014,0.944/0.013,0.88/0.013,0.358/0.031,0.37/0.013,,,,0.425/0.026
Statics,LSTM-DKT-S+,42,1e 3,0.2,50_1_1_100,32,200,split,true,,,0.802/0.018,0.815/0.014,0.828/0.018,0.936/0.013,0.879/0.014,0.366/0.025,0.369/0.015,,,,0.421/0.029
Statics,LSTM-DKT-S+,42,1e 2,0.2,50_1_1_100,32,200,split,true,,,0.802/0.018,0.817/0.013,0.83/0.016,0.933/0.015,0.879/0.015,0.37/0.023,0.368/0.015,,,,0.418/0.029
Statics,LSTM-DKT-S+,42,1e 3,0.2,50_1_20_100,32,200,split,,,,0.801/0.019,0.813/0.013,0.828/0.018,0.935/0.012,0.878/0.015,0.364/0.024,0.369/0.014,,,,0.422/0.028
Statics,LSTM-DKT-S+,42,1e 2,0.2,50_1_1_50,32,200,split,true,,,0.803/0.018,0.817/0.014,0.827/0.018,0.94/0.01,0.88/0.014,0.367/0.026,0.368/0.015,,,,0.418/0.029
Statics,LSTM-DKT-S+,42,1e 2,0.2,50_1_50_1,32,200,split,,true,,0.804/0.017,0.818/0.014,0.833/0.018,0.931/0.009,0.879/0.013,0.38/0.023,0.367/0.014,,,,0.419/0.028
Statics,LSTM-DKT-S+,13,1e 3,0.2,50_1_1_50,32,200,split,true,,,0.803/0.018,0.816/0.013,0.827/0.016,0.938/0.013,0.879/0.014,0.366/0.024,0.368/0.014,,,,0.419/0.027
Statics,LSTM-DKT-S+,13,1e 3,0.2,50_1_50_50,32,200,split,,,,0.797/0.019,0.805/0.016,0.829/0.017,0.927/0.014,0.875/0.015,0.356/0.033,0.373/0.015,,,,0.43/0.029
Statics,LSTM-DKT-S+,42,1e 3,0.2,50_1_50_100,32,200,split,,,,0.8/0.018,0.811/0.013,0.828/0.018,0.934/0.012,0.877/0.014,0.362/0.026,0.37/0.014,,,,0.424/0.028
Statics,LSTM-DKT-S+,42,1e 3,0.2,100_1_1_50,32,200,split,true,,,0.801/0.019,0.813/0.014,0.828/0.018,0.934/0.011,0.878/0.015,0.366/0.019,0.37/0.015,,,,0.422/0.029
Statics,LSTM-DKT-S+,13,1e 2,0.2,50_1_1_100,32,200,split,true,,,0.803/0.019,0.817/0.012,0.83/0.018,0.936/0.013,0.879/0.015,0.372/0.03,0.368/0.014,,,,0.419/0.027
Statics,LSTM-DKT-S+,13,1e 2,0.2,50_1_50_1,32,200,split,,true,,0.806/0.018,0.82/0.013,0.835/0.019,0.931/0.012,0.88/0.014,0.388/0.023,0.366/0.014,,,,0.417/0.028
Statics,LSTM-DKT-S+,42,1e 2,0.2,50_1_20_1,32,200,split,,true,,0.805/0.017,0.819/0.013,0.832/0.02,0.934/0.012,0.88/0.013,0.383/0.022,0.367/0.014,,,,0.419/0.027
Statics,LSTM-DKT-S+,42,1e 2,0.2,100_1_1_100,32,200,split,true,,,0.801/0.019,0.814/0.013,0.829/0.014,0.933/0.019,0.878/0.015,0.365/0.028,0.369/0.014,,,,0.421/0.029
Statics,LSTM-DKT-S+,42,1e 3,0.2,100_1_20_100,32,200,split,,,,0.801/0.018,0.813/0.014,0.827/0.017,0.937/0.012,0.878/0.014,0.363/0.025,0.369/0.014,,,,0.422/0.028
Statics,LSTM-DKT-S+,13,1e 3,0.2,100_1_1_100,32,200,split,true,,,0.802/0.019,0.814/0.013,0.827/0.017,0.937/0.014,0.879/0.015,0.365/0.025,0.369/0.014,,,,0.421/0.029
Statics,LSTM-DKT-S+,42,1e 2,0.2,100_1_50_100,32,200,split,,,,0.803/0.018,0.814/0.013,0.83/0.015,0.933/0.014,0.878/0.015,0.371/0.024,0.369/0.014,,,,0.421/0.028
Statics,LSTM-DKT-S+,42,1e 3,0.2,50_1_1_50,32,200,split,true,,,0.802/0.019,0.815/0.014,0.828/0.016,0.935/0.015,0.878/0.015,0.365/0.026,0.369/0.014,,,,0.421/0.029
Statics,LSTM-DKT-S+,42,1e 3,0.2,50_1_20_50,32,200,split,,,,0.801/0.019,0.813/0.013,0.828/0.018,0.935/0.011,0.878/0.014,0.365/0.026,0.369/0.014,,,,0.422/0.028
Statics,LSTM-DKT-S+,42,1e 3,0.2,50_1_20_1,32,200,split,,true,,0.803/0.015,0.815/0.013,0.83/0.016,0.935/0.01,0.879/0.012,0.373/0.012,0.368/0.014,,,,0.421/0.029
Statics,LSTM-DKT-S+,13,1e 2,0.2,100_1_50_50,32,200,split,,,,0.801/0.019,0.812/0.014,0.83/0.018,0.931/0.013,0.878/0.014,0.368/0.028,0.37/0.015,,,,0.423/0.029
Statics,LSTM-DKT-S+,13,1e 3,0.2,50_1_1_1,32,200,split,true,true,,0.806/0.015,0.823/0.013,0.832/0.014,0.936/0.018,0.881/0.013,0.383/0.034,0.365/0.013,,,,0.415/0.025
Statics,LSTM-DKT-S+,13,1e 3,0.2,50_1_1_100,32,200,split,true,,,0.802/0.018,0.816/0.012,0.827/0.018,0.938/0.012,0.879/0.014,0.364/0.025,0.368/0.014,,,,0.419/0.027
Statics,LSTM-DKT-S+,42,1e 2,0.2,100_1_50_1,32,200,split,,true,,0.804/0.018,0.815/0.015,0.832/0.018,0.933/0.013,0.879/0.014,0.377/0.027,0.368/0.015,,,,0.423/0.03
Statics,LSTM-DKT-S+,13,1e 2,0.2,100_1_50_1,32,200,split,,true,,0.804/0.018,0.815/0.014,0.833/0.019,0.932/0.012,0.88/0.014,0.381/0.027,0.368/0.015,,,,0.424/0.028
Statics,LSTM-DKT-S+,42,1e 3,0.2,100_1_50_100,32,200,split,,,,0.8/0.018,0.811/0.013,0.827/0.016,0.933/0.015,0.877/0.015,0.36/0.025,0.37/0.014,,,,0.425/0.028
Statics,LSTM-DKT-S+,13,1e 2,0.2,50_1_20_100,32,200,split,,,,0.802/0.018,0.815/0.014,0.832/0.02,0.929/0.009,0.878/0.014,0.374/0.025,0.369/0.015,,,,0.421/0.03
Statics,LSTM-DKT-S+,13,1e 2,0.2,100_1_50_100,32,200,split,,,,0.8/0.02,0.811/0.014,0.831/0.019,0.929/0.013,0.877/0.015,0.368/0.025,0.37/0.016,,,,0.424/0.032
Statics,LSTM-DKT-S+,42,1e 2,0.2,50_1_50_100,32,200,split,,,,0.803/0.017,0.816/0.014,0.828/0.017,0.937/0.009,0.879/0.014,0.37/0.024,0.368/0.014,,,,0.419/0.028
Statics,LSTM-DKT-S+,42,1e 3,0.2,100_1_50_1,32,200,split,,true,,0.805/0.015,0.822/0.013,0.835/0.017,0.929/0.01,0.879/0.012,0.386/0.025,0.366/0.014,,,,0.416/0.027
Statics,LSTM-DKT-S+,13,1e 3,0.2,100_1_20_1,32,200,split,,true,,0.805/0.017,0.822/0.014,0.833/0.015,0.932/0.018,0.88/0.014,0.383/0.03,0.366/0.014,,,,0.416/0.027
Statics,LSTM-DKT-S+,13,1e 3,0.2,100_1_50_100,32,200,split,,,,0.799/0.019,0.808/0.013,0.83/0.018,0.929/0.013,0.876/0.015,0.364/0.021,0.372/0.015,,,,0.429/0.029
Statics,LSTM-DKT-S+,13,1e 3,0.2,100_1_50_1,32,200,split,,true,,0.806/0.017,0.822/0.014,0.833/0.015,0.933/0.016,0.88/0.014,0.385/0.027,0.366/0.014,,,,0.416/0.028
Statics,LSTM-DKT-S+,13,1e 2,0.2,50_1_1_50,32,200,split,true,,,0.803/0.018,0.817/0.012,0.829/0.02,0.936/0.01,0.879/0.014,0.372/0.029,0.368/0.014,,,,0.418/0.027
Statics,LSTM-DKT-S+,42,1e 3,0.2,100_1_1_1,32,200,split,true,true,,0.806/0.016,0.821/0.014,0.831/0.017,0.937/0.012,0.881/0.013,0.382/0.03,0.366/0.014,,,,0.417/0.026
Statics,LSTM-DKT-S+,13,1e 2,0.2,100_1_1_100,32,200,split,true,,,0.802/0.019,0.815/0.015,0.829/0.019,0.934/0.01,0.879/0.015,0.37/0.023,0.369/0.015,,,,0.421/0.031
Statics,LSTM-DKT-S+,13,1e 3,0.2,50_1_50_100,32,200,split,,,,0.8/0.019,0.809/0.013,0.83/0.017,0.928/0.014,0.876/0.015,0.365/0.021,0.371/0.015,,,,0.427/0.029
Statics,LSTM-DKT-S+,13,1e 2,0.2,50_1_1_1,32,200,split,true,true,,0.803/0.018,0.817/0.015,0.833/0.018,0.93/0.011,0.879/0.014,0.378/0.026,0.368/0.015,,,,0.422/0.029
Statics,LSTM-DKT-S+,13,1e 2,0.2,100_1_1_50,32,200,split,true,,,0.802/0.019,0.817/0.013,0.831/0.019,0.932/0.012,0.878/0.014,0.373/0.029,0.368/0.014,,,,0.419/0.028
Statics,LSTM-DKT-S+,42,1e 3,0.2,100_1_50_50,32,200,split,,,,0.8/0.018,0.81/0.013,0.828/0.017,0.932/0.013,0.877/0.015,0.361/0.023,0.37/0.014,,,,0.425/0.028
Statics,LSTM-DKT-S+,42,1e 2,0.2,50_1_1_1,32,200,split,true,true,,0.803/0.016,0.815/0.011,0.832/0.016,0.931/0.013,0.879/0.013,0.376/0.021,0.369/0.014,,,,0.423/0.027
Statics,LSTM-DKT-S+,13,1e 2,0.2,50_1_50_50,32,200,split,,,,0.802/0.019,0.814/0.014,0.831/0.019,0.931/0.012,0.878/0.014,0.37/0.03,0.369/0.015,,,,0.421/0.03
Statics,LSTM-DKT-S+,42,1e 3,0.2,100_1_1_100,32,200,split,true,,,0.802/0.018,0.814/0.014,0.831/0.016,0.931/0.016,0.878/0.015,0.372/0.023,0.369/0.014,,,,0.422/0.029
Statics,LSTM-DKT-S+,13,1e 3,0.2,100_1_1_1,32,200,split,true,true,,0.806/0.017,0.823/0.012,0.834/0.016,0.931/0.017,0.88/0.014,0.386/0.026,0.365/0.014,,,,0.415/0.025
Statics,LSTM-DKT-S+,42,1e 2,0.2,100_1_50_50,32,200,split,,,,0.802/0.018,0.815/0.013,0.83/0.018,0.933/0.011,0.878/0.015,0.37/0.025,0.368/0.014,,,,0.42/0.029
Statics,LSTM-DKT-S+,42,1e 2,0.2,100_1_1_1,32,200,split,true,true,,0.8/0.018,0.806/0.016,0.829/0.019,0.932/0.014,0.877/0.014,0.363/0.026,0.372/0.015,,,,0.43/0.03
Statics,LSTM-DKT-S+,13,1e 3,0.2,100_1_1_50,32,200,split,true,,,0.802/0.018,0.814/0.013,0.828/0.017,0.936/0.013,0.878/0.014,0.366/0.022,0.369/0.014,,,,0.421/0.028
Statics,LSTM-DKT-S+,42,1e 3,0.2,100_1_20_50,32,200,split,,,,0.801/0.018,0.813/0.013,0.828/0.017,0.934/0.011,0.878/0.014,0.363/0.024,0.369/0.014,,,,0.423/0.028
Statics,LSTM-DKT-S+,42,1e 3,0.2,50_1_1_1,32,200,split,true,true,,0.807/0.016,0.823/0.012,0.833/0.015,0.935/0.016,0.881/0.013,0.386/0.028,0.365/0.013,,,,0.414/0.026
Statics,LSTM-DKT-S+,13,1e 2,0.2,100_1_20_100,32,200,split,,,,0.802/0.019,0.815/0.015,0.83/0.018,0.933/0.013,0.878/0.015,0.37/0.025,0.369/0.015,,,,0.42/0.03
Statics,LSTM-DKT-S+,13,1e 3,0.2,50_1_20_50,32,200,split,,,,0.8/0.019,0.81/0.013,0.829/0.017,0.93/0.015,0.877/0.015,0.364/0.02,0.371/0.015,,,,0.426/0.03
Statics,LSTM-DKT-S+,42,1e 2,0.2,50_1_20_50,32,200,split,,,,0.803/0.018,0.816/0.014,0.829/0.017,0.935/0.011,0.879/0.014,0.371/0.025,0.368/0.015,,,,0.419/0.029
Statics,LSTM-DKT-S+,42,1e 2,0.2,100_1_1_50,32,200,split,true,,,0.8/0.018,0.814/0.014,0.831/0.016,0.928/0.021,0.877/0.015,0.367/0.027,0.369/0.015,,,,0.421/0.03
Statics,LSTM-DKT-S+,13,1e 3,0.2,50_1_50_1,32,200,split,,true,,0.801/0.018,0.806/0.023,0.825/0.021,0.941/0.014,0.879/0.013,0.357/0.04,0.371/0.016,,,,0.427/0.031
Statics,LSTM-DKT-S+,13,1e 3,0.2,100_1_20_50,32,200,split,,,,0.798/0.019,0.807/0.017,0.829/0.018,0.927/0.017,0.875/0.015,0.359/0.034,0.372/0.015,,,,0.429/0.03
Statics,LSTM-DKT-S+,42,1e 2,0.2,50_1_50_50,32,200,split,,,,0.803/0.017,0.816/0.013,0.828/0.017,0.937/0.009,0.879/0.014,0.369/0.024,0.368/0.014,,,,0.419/0.029
Statics,LSTM-DKT-S+,42,1e 3,0.2,50_1_50_50,32,200,split,,,,0.8/0.018,0.811/0.013,0.827/0.017,0.935/0.012,0.878/0.014,0.36/0.024,0.37/0.014,,,,0.424/0.028
Statics,LSTM-DKT-S+,42,1e 3,0.2,50_1_50_1,32,200,split,,true,,0.802/0.017,0.806/0.024,0.827/0.02,0.938/0.013,0.879/0.013,0.362/0.041,0.371/0.016,,,,0.427/0.031
Statics,LSTM-DKT-S+,42,1e 3,0.2,100_1_20_1,32,200,split,,true,,0.806/0.016,0.822/0.013,0.835/0.016,0.931/0.01,0.88/0.013,0.388/0.024,0.366/0.013,,,,0.416/0.026
Statics,LSTM-DKT-S+,42,1e 2,0.2,100_1_20_1,32,200,split,,true,,0.803/0.016,0.811/0.013,0.831/0.017,0.931/0.012,0.878/0.013,0.374/0.024,0.37/0.014,,,,0.428/0.028
Statics,LSTM-DKT-S+,13,1e 3,0.2,50_1_20_100,32,200,split,,,,0.8/0.019,0.811/0.013,0.829/0.017,0.931/0.015,0.877/0.015,0.365/0.021,0.37/0.014,,,,0.424/0.028
Statics,LSTM-DKT-S+,13,1e 3,0.2,100_1_20_100,32,200,split,,,,0.801/0.019,0.812/0.013,0.828/0.017,0.933/0.015,0.878/0.015,0.364/0.023,0.37/0.014,,,,0.424/0.028
Statics,LSTM-DKT-S+,13,1e 2,0.2,50_1_20_50,32,200,split,,,,0.802/0.018,0.815/0.013,0.832/0.019,0.93/0.01,0.878/0.014,0.375/0.025,0.368/0.015,,,,0.42/0.029
Statics,LSTM-DKT-S+,13,1e 2,0.2,50_1_20_1,32,200,split,,true,,0.805/0.017,0.82/0.013,0.834/0.017,0.931/0.011,0.88/0.013,0.386/0.027,0.366/0.014,,,,0.418/0.027
Statics,LSTM-DKT-S+,13,1e 3,0.2,50_1_20_1,32,200,split,,true,,0.804/0.017,0.816/0.013,0.832/0.018,0.934/0.012,0.88/0.013,0.38/0.007,0.368/0.014,,,,0.42/0.028
Statics,LSTM-DKT-S+,42,1e 2,0.2,50_1_20_100,32,200,split,,,,0.802/0.018,0.816/0.014,0.829/0.017,0.934/0.012,0.878/0.014,0.369/0.023,0.368/0.015,,,,0.419/0.029
Statics,LSTM-DKT-S+,13,1e 2,0.2,100_1_1_1,32,200,split,true,true,,0.801/0.018,0.812/0.014,0.833/0.017,0.926/0.011,0.877/0.014,0.374/0.025,0.371/0.015,,,,0.429/0.028
Statics,LSTM-DKT-S+,13,1e 2,0.2,100_1_20_1,32,200,split,,true,,0.804/0.018,0.814/0.013,0.833/0.017,0.93/0.014,0.879/0.014,0.38/0.023,0.369/0.014,,,,0.426/0.028
Statics,LSTM-DKT-S+,13,1e 3,0.2,100_1_50_50,32,200,split,,,,0.796/0.02,0.804/0.017,0.827/0.018,0.928/0.016,0.875/0.016,0.353/0.034,0.373/0.015,,,,0.432/0.031
Statics,LSTM-DKT-S+,13,1e 2,0.2,50_1_50_100,32,200,split,,,,0.801/0.019,0.813/0.014,0.831/0.019,0.929/0.011,0.878/0.015,0.372/0.022,0.37/0.015,,,,0.423/0.029
Statics,LSTM-DKT-S+,13,1e 2,0.2,100_1_20_50,32,200,split,,,,0.802/0.019,0.814/0.013,0.83/0.018,0.931/0.011,0.878/0.015,0.37/0.02,0.369/0.015,,,,0.421/0.029
Statics,LSTM-DKT-S+,42,1e 2,0.2,100_1_20_50,32,200,split,,,,0.802/0.018,0.816/0.013,0.83/0.015,0.931/0.017,0.878/0.015,0.371/0.022,0.368/0.015,,,,0.419/0.03
Statics,LSTM-DKT-S+,42,1e 2,0.2,100_1_20_100,32,200,split,,,,0.802/0.019,0.816/0.014,0.83/0.018,0.934/0.012,0.879/0.015,0.371/0.021,0.368/0.015,,,,0.418/0.029
Statics,SAKT,13,1e 3,0.2,50_1_1_100,32,200,split,true,,1,0.792/0.02,0.786/0.012,0.829/0.012,0.917/0.026,0.871/0.017,0.346/0.022,0.382/0.016,,,,0.458/0.034
Statics,SAKT,13,1e 2,0.2,100_20_20_100,32,200,split,,,1,0.772/0.031,0.579/0.128,0.774/0.035,0.994/0.012,0.87/0.018,0.06/0.134,0.415/0.032,,,,0.525/0.069
Statics,SAKT,42,1e 3,0.2,50_50_50_50,32,200,split,,,5,0.794/0.021,0.794/0.017,0.827/0.016,0.924/0.018,0.873/0.017,0.347/0.03,0.377/0.016,,,,0.44/0.032
Statics,SAKT,13,1e 3,0.2,100_20_20_1,32,200,split,,true,5,0.797/0.017,0.796/0.015,0.826/0.015,0.931/0.014,0.875/0.014,0.348/0.029,0.376/0.014,,,,0.439/0.029
Statics,SAKT,42,1e 3,0.2,100_20_50_100,32,200,split,,,1,0.798/0.018,0.8/0.014,0.833/0.018,0.921/0.015,0.875/0.014,0.368/0.028,0.375/0.014,,,,0.437/0.028
Statics,SAKT,42,1e 3,0.2,100_20_20_100,32,200,split,,,5,0.797/0.018,0.798/0.016,0.833/0.018,0.919/0.01,0.874/0.014,0.366/0.029,0.375/0.015,,,,0.437/0.031
Statics,SAKT,42,1e 3,0.2,50_50_20_100,32,200,split,,,1,0.799/0.017,0.8/0.014,0.83/0.017,0.927/0.018,0.876/0.014,0.362/0.035,0.375/0.014,,,,0.437/0.028
Statics,SAKT,42,1e 2,0.2,50_1_1_50,32,200,split,true,,5,0.785/0.024,0.688/0.154,0.804/0.039,0.957/0.04,0.872/0.014,0.213/0.194,0.394/0.029,,,,0.479/0.064
Statics,SAKT,42,1e 2,0.2,50_50_20_50,32,200,split,,,1,0.772/0.031,0.575/0.134,0.779/0.044,0.987/0.03,0.869/0.017,0.072/0.162,0.413/0.031,,,,0.523/0.066
Statics,SAKT,42,1e 2,0.2,100_20_20_100,32,200,split,,,1,0.782/0.028,0.665/0.156,0.805/0.046,0.951/0.045,0.87/0.015,0.211/0.193,0.398/0.029,,,,0.49/0.062
Statics,SAKT,13,1e 2,0.2,100_20_50_1,32,200,split,,true,1,0.798/0.015,0.798/0.015,0.826/0.019,0.932/0.003,0.876/0.011,0.353/0.029,0.376/0.013,,,,0.44/0.025
Statics,SAKT,42,1e 3,0.2,50_50_20_1,32,200,split,,true,1,0.798/0.017,0.799/0.015,0.822/0.018,0.94/0.011,0.877/0.013,0.345/0.036,0.375/0.014,,,,0.436/0.03
Statics,SAKT,13,1e 3,0.2,50_1_1_50,32,200,split,true,,1,0.791/0.02,0.787/0.016,0.83/0.012,0.913/0.027,0.87/0.018,0.346/0.016,0.381/0.017,,,,0.453/0.039
Statics,SAKT,13,1e 3,0.2,50_20_20_100,32,200,split,,,1,0.799/0.017,0.801/0.013,0.826/0.014,0.934/0.014,0.877/0.014,0.356/0.025,0.375/0.015,,,,0.438/0.03
Statics,SAKT,13,1e 2,0.2,50_20_20_100,32,200,split,,,1,0.777/0.033,0.618/0.162,0.784/0.04,0.983/0.025,0.871/0.018,0.125/0.171,0.406/0.035,,,,0.507/0.074
Statics,SAKT,13,1e 2,0.2,100_50_50_100,32,200,split,,,5,0.775/0.031,0.611/0.166,0.785/0.043,0.978/0.03,0.87/0.016,0.125/0.171,0.407/0.034,,,,0.507/0.075
Statics,SAKT,42,1e 3,0.2,100_20_20_100,32,200,split,,,1,0.798/0.018,0.799/0.015,0.831/0.018,0.925/0.011,0.875/0.014,0.363/0.03,0.374/0.015,,,,0.435/0.03
Statics,SAKT,42,1e 2,0.2,50_1_1_100,32,200,split,true,,1,0.773/0.033,0.555/0.155,0.779/0.045,0.987/0.029,0.87/0.017,0.076/0.169,0.412/0.033,,,,0.522/0.067
Statics,SAKT,42,1e 2,0.2,50_50_50_1,32,200,split,,true,5,0.795/0.016,0.789/0.014,0.82/0.018,0.938/0.012,0.875/0.013,0.333/0.035,0.378/0.013,,,,0.442/0.026
Statics,SAKT,13,1e 3,0.2,100_20_20_50,32,200,split,,,5,0.798/0.017,0.798/0.012,0.83/0.015,0.925/0.017,0.875/0.014,0.36/0.028,0.376/0.014,,,,0.443/0.028
Statics,SAKT,42,1e 2,0.2,50_50_20_100,32,200,split,,,1,0.789/0.018,0.725/0.126,0.813/0.017,0.943/0.042,0.872/0.016,0.267/0.153,0.389/0.018,,,,0.47/0.04
Statics,SAKT,42,1e 3,0.2,50_1_1_50,32,200,split,true,,5,0.792/0.019,0.788/0.016,0.831/0.019,0.914/0.018,0.87/0.015,0.351/0.026,0.38/0.016,,,,0.45/0.035
Statics,SAKT,42,1e 3,0.2,100_20_50_1,32,200,split,,true,5,0.797/0.017,0.797/0.014,0.823/0.018,0.937/0.01,0.876/0.013,0.345/0.031,0.376/0.013,,,,0.439/0.028
Statics,SAKT,42,1e 2,0.2,50_20_50_50,32,200,split,,,5,0.777/0.032,0.625/0.157,0.789/0.047,0.973/0.037,0.87/0.017,0.138/0.189,0.405/0.035,,,,0.503/0.074
Statics,SAKT,13,1e 2,0.2,50_20_50_100,32,200,split,,,1,0.784/0.029,0.704/0.125,0.806/0.046,0.952/0.044,0.871/0.015,0.216/0.199,0.397/0.032,,,,0.486/0.068
Statics,SAKT,13,1e 3,0.2,50_20_20_50,32,200,split,,,1,0.8/0.017,0.801/0.014,0.827/0.016,0.933/0.018,0.877/0.014,0.359/0.031,0.373/0.014,,,,0.433/0.028
Statics,SAKT,42,1e 3,0.2,100_20_20_1,32,200,split,,true,5,0.798/0.017,0.798/0.015,0.824/0.017,0.936/0.013,0.876/0.014,0.348/0.03,0.375/0.014,,,,0.437/0.028
Statics,SAKT,13,1e 2,0.2,50_20_50_50,32,200,split,,,5,0.793/0.018,0.74/0.128,0.815/0.018,0.945/0.043,0.875/0.017,0.28/0.159,0.384/0.02,,,,0.459/0.045
Statics,SAKT,42,1e 2,0.2,100_20_20_1,32,200,split,,true,1,0.797/0.015,0.795/0.015,0.824/0.016,0.934/0.009,0.876/0.012,0.346/0.033,0.376/0.013,,,,0.441/0.027
Statics,SAKT,42,1e 3,0.2,100_50_20_50,32,200,split,,,1,0.798/0.016,0.8/0.013,0.835/0.019,0.919/0.011,0.875/0.013,0.37/0.032,0.376/0.014,,,,0.441/0.028
